vessel_type,dwt,speed,load_factor,sea_state,wind_speed,fuel_type,distance_nm,fuel_consumption_tonnes
tanker,62716.642763781354,13.673569738485359,0.6177345734129245,11,58.054125351047205,LNG,11437.267186538527,5650.101903861303
roro,68086.48025951975,20.46955312490659,0.11322864847780968,2,37.042767103530416,LNG,6702.136821483136,3864.57644326545
tanker,63451.554712438294,11.246818231154789,0.6902806021673947,3,17.607670488162864,Methanol,10078.283274091598,2459.861448578776
tanker,159515.7463165604,9.809525685408975,0.6510678198804806,9,35.183754325424765,Hydrogen,4677.3528598486755,1640.183892485511
container,45009.7618529194,10.250983095897922,0.6503675105966811,11,9.326784393231673,HFO,7521.969329660127,1753.8238482416245
container,199489.32911870838,19.271802148130906,0.35316872131523236,3,26.88601842678072,LNG,5610.748989821931,6349.4412071126635
pctc,35998.086389887016,10.735653516776617,0.18809688898360533,6,26.572536858156948,Methanol,6574.009158316419,1133.917680249615
roro,12932.44389152558,13.053670909259598,0.27041733072163765,6,34.592325783265224,HFO,10301.151396874688,1233.976084317874
roro,99190.62152153198,15.913361748783554,0.29458458329244225,9,23.234507723294552,Methanol,2768.8453889962852,2386.7288891126896
bulker,61598.61850124711,23.815201578933838,0.2562485568271492,6,27.30819071131871,HFO,4058.8868652980354,4306.732626771205
roro,296655.30634597427,20.88695119773858,0.32008322367480424,7,52.56931167976961,Ammonia,5716.7182430997145,18576.87206808711
pctc,94383.90868207913,8.705633284480346,0.16182251141777876,8,10.823475387372447,Methanol,4460.476607193261,1043.3717231028327
tanker,70508.90537752656,22.661684650688713,0.34239323939065486,10,55.35894340774033,HFO,3030.0086691931206,4401.589051451243
roro,63047.0979322683,21.89534866370407,0.9980967042003981,1,32.31249463098208,Methanol,12346.041629811425,11910.01026399277
tanker,115286.60691702964,19.904490391097376,0.5602431011005857,8,37.7323967166192,LNG,2854.3250985910563,3694.8335517301184
container,183725.42412281546,15.338119495438896,0.40998057444752645,2,6.255903376949677,Methanol,9805.059257415469,8412.097652230661
pctc,235673.85613865333,6.396299105146223,0.7484385005261196,0,8.71547509808472,LNG,7043.333001056874,1117.526966629332
bulker,112549.99308420518,19.230104827783318,0.5225144102668212,9,43.9542405847996,Methanol,2870.146951480699,4174.458468071238
bulker,189661.43911262287,15.36684340845653,0.1265481664910945,5,54.03962032687648,HFO,4799.197214288954,3946.9043652980913
container,147207.6699924193,11.19549851635912,0.5926507400351971,9,31.131326143139397,LNG,2086.9459087368277,1150.5258406121416
roro,254716.12714475254,5.198760000365477,0.3736599164698503,12,10.051575858621666,LNG,1889.8107498302647,311.2990425031702
bulker,172867.32426173837,9.620979615526977,0.6140655095075657,1,47.81491995024786,Hydrogen,5704.20179120525,1259.980338088188
pctc,90518.04320433454,17.113803551587843,0.25589621205767743,5,55.05187500446349,Ammonia,11449.448330367617,9724.875085250495
container,212558.2408675855,7.246131726639124,0.5342948714290955,1,40.21066725713364,Ammonia,6266.512109554248,1905.0558854034164
tanker,246919.02396678377,18.108374132234246,0.2742761818559649,10,10.97180420245544,LNG,8749.364533400774,15575.83460649261
pctc,142304.9937453697,21.393441776440238,0.36893386903050096,12,24.748205183148578,LNG,2357.9162098323186,4524.7129561553575
roro,296223.1854702841,11.36356681472503,0.7184482696034068,11,56.39015637376011,LNG,13280.12295088897,13220.6203703777
container,264333.57936143747,6.639710789099285,0.30488748339914473,12,11.494823138515542,Methanol,5290.667895436872,1871.173030144436
tanker,63101.62755131998,7.793975808524369,0.4754236378631749,4,10.245197880778267,Ammonia,3245.053432143652,471.5432489034225
tanker,237092.98228609,12.1581786506981,0.16582472417594507,3,42.107431041784935,LNG,5627.053587695924,2621.813670135684
container,182280.617083181,21.26868505516855,0.7184460219988708,11,32.58633180166353,Hydrogen,14559.415399033536,25534.607649145186
container,162769.33285331124,17.685574394255106,0.5850488685691433,8,12.284002066923032,LNG,9634.976173162831,11939.349534130119
container,156611.88304097267,22.3577529619237,0.8324113890908829,4,36.99115126846613,LNG,2254.7320938621533,3615.7551244381407
bulker,256756.28712081656,24.888542252622493,0.5815679054368501,2,56.20048272436099,Methanol,2848.0624811911794,8902.016770834765
container,185207.47272651733,9.051324057983187,0.9947923827705973,0,51.31180282817533,Hydrogen,11559.229622658284,2645.0390847999056
bulker,163623.26559085143,18.89642872473587,0.3170186903517095,0,0.39191908397078645,Ammonia,12757.970222160267,18753.895121493053
pctc,19413.67249362448,14.330334001258734,0.767895834033464,9,52.60680554804234,Hydrogen,1695.4279425923548,302.6138482216902
pctc,137249.34657877442,14.869561218936408,0.4890939891035443,3,37.61412134383209,Hydrogen,4759.891706408702,1976.270290231218
pctc,272872.26080342475,11.511628071216089,0.43836806585256105,10,16.027542730304067,Ammonia,1185.1332757972577,1541.1600172017984
tanker,214962.3351566626,11.85024429998821,0.7583763926546957,11,5.605186412364967,Hydrogen,2301.9777087497523,1505.8435913732665
roro,20031.42352656526,18.52563896795535,0.9600013340376818,5,58.27238242854012,HFO,2498.200098363967,946.5952528306477
tanker,265777.7232345575,17.416058343920334,0.7800191732450235,3,1.7422606089413883,HFO,6839.274006351053,9519.84198711153
roro,248866.83030623096,11.37007141254866,0.39711047371268027,2,11.07716354569294,Methanol,683.6647608224184,418.1879713628479
tanker,166271.84241301075,7.371618376381717,0.5589024855578267,3,40.27485456099768,HFO,10842.279754245743,1805.0474261351956
container,11609.612228773036,16.564825746164047,0.29542598202376924,7,45.47692373264638,Hydrogen,6347.779123447512,886.4947302622685
tanker,170916.7373199712,19.78792689929771,0.6582149295553734,9,15.999809350142549,Hydrogen,6318.583544476296,9108.321554637963
tanker,21103.7697282957,16.172435804290195,0.46232839047925645,9,44.22422981922353,Ammonia,14448.124730501535,5924.852612759959
pctc,99511.79309305672,5.0730134691328255,0.3053197781785435,12,45.91038421553544,HFO,5301.155195120452,521.690460562255
pctc,190528.33757630797,10.646310249476054,0.11898343378079396,8,48.16361370135295,Hydrogen,1098.1860382214581,345.98199379065926
tanker,274309.35974524147,20.571586792700238,0.932791878051931,6,45.235311951597936,Ammonia,6370.454416478211,22909.83200049107
roro,110549.71299154623,19.850964105534764,0.17093874928105063,4,1.9597535954697443,HFO,7272.203241320953,7064.044362650784
bulker,258707.01595061872,5.208205050829855,0.39637847128978176,4,53.53846483325154,Hydrogen,7322.677140450292,638.5158085986335
bulker,275916.4980681523,14.405924655203568,0.27140830415937933,4,33.766773041683905,Ammonia,7224.121859840659,8971.318337579472
bulker,11207.944734907722,13.7463634530068,0.5447145485049258,11,25.86286798258421,HFO,5347.132426591533,924.8146840701513
container,75631.2121369968,18.045627525818837,0.2754503608642545,7,1.4660131537289978,Methanol,8419.923853012277,7503.455650845081
tanker,214409.37827211214,7.499600801299955,0.7625899327632388,2,35.448034801428335,HFO,13125.04153750206,3236.7815254865127
container,228268.6977084668,17.4283046576454,0.30233752561485366,2,9.765576664697285,Methanol,5695.294463450046,6507.4771811723085
bulker,120762.97081403095,23.938360403221015,0.26691100194522943,0,32.860465992263265,Ammonia,8257.635140667604,15083.768392383456
tanker,198742.6107679922,12.434990692305,0.29519669601385634,11,11.352872464407062,LNG,12789.429612332653,9628.92913890367
bulker,185586.79212180036,11.747128353195162,0.3678069813134347,2,41.27494161988859,Hydrogen,6279.620628056927,1863.7947307476409
pctc,223233.61367231267,5.5654702874375594,0.6776482474120384,1,5.330739984203678,Ammonia,2476.489742976427,404.1916270111058
pctc,217004.23618481093,6.14790117910863,0.28866554359833985,3,36.02291594890695,HFO,6770.753880780761,993.7659219703511
bulker,30331.8854071566,23.63144893859437,0.7271652595815322,6,38.62808051457825,Methanol,7816.506937128349,6543.729913523691
bulker,51683.80337731798,24.510036930773783,0.48715379597101005,12,23.714711732791542,LNG,13094.493738439714,17165.530297231766
pctc,44154.50844149822,5.112834008731735,0.2773077202662074,11,55.02932140085878,Ammonia,12868.387728950427,866.7322351316004
pctc,280081.6206036316,23.013593726863295,0.31604006345593694,2,31.59297520330776,Hydrogen,11643.14489997758,18637.074580345514
roro,274495.0812641318,8.479200613616417,0.5746004345822981,6,45.03108437952608,Methanol,6048.730879371234,2832.4112505949333
roro,240236.61953110615,16.22717437312859,0.44076599547420303,10,26.6709066737913,Hydrogen,4515.567159333326,5694.822563769029
roro,39431.975399407995,18.56281847057499,0.5623510065942972,9,47.502860595142145,HFO,6900.89462249519,4381.381787101297
roro,174410.08362627783,12.181174211211584,0.8313216302355658,6,53.84400389856673,Methanol,5134.031006745189,4038.180537154576
container,60233.03469650617,15.579761835414343,0.1412482393919671,3,24.779327017678213,Hydrogen,14708.846078709543,3208.4082645481494
bulker,113673.26157984673,17.550843763106105,0.4542495676877796,10,58.04166442325243,Ammonia,1723.9755365130354,2527.1471225324867
bulker,83791.92660803683,8.878525987695875,0.47389851006253325,5,9.187724175994259,HFO,7834.133642851353,1566.6069602625714
bulker,249534.63953880244,24.885132431713643,0.32582544358962784,3,50.770134142770345,Ammonia,6069.852988448609,20990.155512882306
pctc,47613.1628581856,9.07763671170972,0.49769128260093687,9,31.550087678868447,LNG,11699.934913836627,1796.4944136818665
pctc,195622.85473997233,5.206769293732374,0.6099697807658775,11,8.304735535854595,Ammonia,9147.631297055135,2139.289564610316
roro,295248.9258139692,23.88569184209496,0.6264623870625575,11,37.51994053753338,Ammonia,1372.5058147925065,8007.029815812755
tanker,207681.10205982186,13.582554017282861,0.7028499889313451,12,7.878918922359404,Hydrogen,10262.763798295504,9800.359041185016
container,28373.87925705311,12.97239437852957,0.1690919825561052,8,53.24910976407153,Ammonia,7643.091237597739,1994.3041990827726
bulker,272815.60307894484,10.513426369326469,0.5140067958151107,9,48.95924997640805,Methanol,9434.975954304356,7922.95535491072
roro,194708.50491843087,5.516638535823352,0.7818513082490333,3,39.25888961530111,Hydrogen,1827.3406557742344,172.98759404721775
bulker,139611.73898353503,10.291363867603023,0.5095407895986346,4,13.979122094403532,Ammonia,7891.618716039023,3313.8883586899888
tanker,199609.28116962998,12.866006851319638,0.6908374317107253,1,57.76818600595351,LNG,8161.176512680305,4935.345149666059
container,264318.0774894279,15.406584977334445,0.6314039785854374,1,51.18982413144886,Hydrogen,2620.541236691577,2078.813316629607
roro,145752.53223499854,14.152884402439646,0.5182470273570313,10,42.912663309384584,Hydrogen,9412.39576896663,5901.474945457122
roro,161739.83742960764,22.580724154080457,0.17103569071911434,5,21.922099405500695,Methanol,13679.469370509556,28015.46576295349
tanker,138471.9827692963,23.22659723860298,0.6699024930763569,7,29.05003066823044,Methanol,868.2518965231184,2000.1202802114615
bulker,26414.47076548124,11.3430984363143,0.5810617040716997,1,20.283783532829723,Hydrogen,4166.797770381603,360.87771326131076
tanker,237185.68744357073,24.19109187750919,0.10511611733530263,2,50.96318189336992,Methanol,5271.833374633178,12546.762841095508
bulker,42291.46437434249,22.29868344240709,0.28617102507555,0,18.532974780195268,Methanol,8391.552732759737,5565.439936945825
container,121398.15303505154,23.552696330694992,0.1552596183950363,6,14.298672905641865,Methanol,11231.336522484551,22964.05089741069
bulker,119112.7394542801,19.126617647755943,0.6132108341161049,7,12.86076975902601,Methanol,10084.411039008868,13724.93612676699
tanker,87612.03366558769,8.96543686651083,0.1136331560071202,1,24.069756915353096,Methanol,7196.4254342479335,1272.3634986436455
container,123739.60213885343,8.90455585315549,0.858178855973052,9,37.378095573961836,Methanol,14419.593315527547,5014.81318436437
tanker,187312.68756281643,23.173031261678865,0.9527085991028645,1,49.89893038043597,LNG,5456.801891437056,8934.83259311589
bulker,96859.25710127497,15.140909198688865,0.978021095818664,10,55.48245488502619,HFO,11868.584940303814,11337.588479288806
tanker,55891.02162099155,22.809346143074755,0.3039260145074104,11,4.805239292624293,Methanol,12478.556221132316,17940.32281429251
tanker,261463.41559964363,19.410957583786338,0.5456267698777465,8,2.8313281000331703,Methanol,1963.7428992719933,5526.022667421285
container,291395.631707855,9.250246086701353,0.9020518973778451,7,21.764100456516605,HFO,1135.2779002119514,751.7860924430958
roro,140282.22804351457,12.695196401259075,0.7186015211798852,9,48.60620000415158,Methanol,14801.91166788905,12389.526840641207
pctc,101470.81514165281,24.356504300450165,0.36887144983025655,3,54.44417685654191,Ammonia,5697.754914369966,10222.114555637294
tanker,19007.21294457765,5.391655228870087,0.8505566955508401,11,10.107052652729623,LNG,10191.152196509242,369.2038539481114
tanker,15871.204479965674,19.29167726185488,0.6165425708927896,11,17.145583234135483,Ammonia,924.1674089681133,567.3449551492502
bulker,120900.18871539361,24.57559394150412,0.7569860776566499,9,54.117706262562464,Methanol,11575.740704983094,30928.484040148618
pctc,279421.3953987849,7.082938918472559,0.9724684839879233,12,34.548981316680276,LNG,5606.206773833489,2189.725094539376
pctc,220559.0203034615,10.439857098937573,0.9977584132933947,3,24.461778965853117,Ammonia,8928.940653238247,6195.56537278489
roro,108034.47856687862,15.94026241362382,0.554339586575166,11,14.612091602802654,Ammonia,1196.2969655693278,1725.271091217985
bulker,290573.695428708,21.875298554933984,0.24095126721550386,0,6.773709636568954,Ammonia,2064.4576387965026,5978.807876617681
tanker,131483.58146044056,15.130237396754564,0.6576032822505015,9,6.506962505501797,Hydrogen,12435.017264821478,8474.8791168638
tanker,86653.85947252049,6.191920939891434,0.6794681486542979,3,40.444455441810085,Hydrogen,8535.336170585859,491.3223448192814
tanker,130774.20719368538,7.54368646662307,0.614930403038607,12,43.22485813197585,Ammonia,11766.265395906223,4545.80747033845
tanker,67405.25196023067,12.518867376651288,0.47984396548502295,7,21.941070955825264,Ammonia,2838.7287559883553,1297.8951860725458
roro,266263.43720923475,11.450813475210978,0.6234042160239694,2,36.36001587722387,Ammonia,5252.786615598088,4584.396898649524
bulker,111546.12657321864,9.393572623584227,0.5806362729478162,4,9.362076335189665,Ammonia,12841.577445760873,4043.4345716588637
roro,199100.84452582482,21.802574723715814,0.9502233663012283,11,1.257214713910133,LNG,8996.390807438655,25657.703184021157
container,119768.92365401324,5.537633674974714,0.8538403894242654,10,5.98955054076864,Ammonia,10201.605733375205,1968.2849814924327
container,271010.7682993689,21.586884955541553,0.45432020887768343,4,6.35162644287951,Ammonia,3493.5174320730634,9931.44761799606
container,194502.3217561109,23.433603472915262,0.6137798871751011,3,59.086236435009056,Ammonia,8559.327513044691,22003.657451486368
roro,149034.30763298334,17.602220491021285,0.6094476088077383,0,14.160818482566828,HFO,11143.334028064337,11524.197711461793
tanker,43982.17590849486,17.507007971755282,0.5596463649890538,1,8.047476715599522,HFO,3004.874792246852,1200.004246392307
tanker,271065.41554140026,7.980354259709637,0.1522589928095549,0,47.72321481112807,Ammonia,4840.98809471202,1632.4673446576521
container,166310.97614017242,16.366354764216638,0.741335046553056,4,21.99960726779462,Hydrogen,628.9983846753828,442.1504821788275
bulker,89090.62702361817,12.503487878761248,0.7581435483519764,2,12.375652802967245,Methanol,14462.296009799222,5320.056022251625
container,263988.43308592774,9.580995230403914,0.5357663347462001,0,13.222400877518636,Hydrogen,13489.214727669383,3617.2455478530032
pctc,21059.9260813503,16.666591117110627,0.9114156697415878,10,8.342297656099076,Hydrogen,1836.8537953957418,522.9093137944884
container,97652.69061222364,5.023809341246926,0.9855299508456878,11,4.794322332356204,HFO,12567.835994767367,1482.6688119083897
bulker,163364.37835463355,10.52825583084317,0.8316215192866933,11,40.808166122608675,LNG,8417.327375645786,4612.2722317711405
bulker,105245.22913277145,18.120840485768753,0.9350767567293085,10,26.398999930150392,Methanol,14485.520483708551,21783.74547727533
pctc,145636.60533676305,14.100812210146836,0.53875241079023,1,8.906379853440873,HFO,7887.461309996544,4906.884822801169
bulker,82973.29443764024,7.912810810088978,0.9228171587747832,2,47.5467223237846,Ammonia,3498.058313492118,708.2176269878048
container,43374.51182520466,5.026362234999155,0.9415241227206037,10,1.1475053773551513,HFO,12915.616112408046,821.4505886796047
container,15871.970891971256,10.408786281399315,0.6612103924323233,0,25.838271974093292,Methanol,14101.787858218433,1230.9577827172852
pctc,51505.73664908186,15.981186119102553,0.23564901282850945,9,7.638331454099799,HFO,8194.742744999043,4089.7125470818232
pctc,286119.2216373195,15.69091130227251,0.23707690725752534,1,1.6662736096813013,HFO,6411.670310230442,6986.557077493364
container,174743.92433433785,7.621437987438398,0.5250752569556618,0,33.03973781463445,Methanol,11738.924361896105,2558.185999928828
bulker,149243.2369569957,17.27394286033374,0.762022456845476,10,9.325980985913041,Hydrogen,1720.3460196189083,1881.596865102068
bulker,118375.53259518404,24.9784875645015,0.5512547877218413,9,4.1110453751544345,LNG,12719.171934246637,26357.385022757648
container,213983.94306509866,16.697338125222068,0.8198648401547629,1,28.72632245497679,Methanol,12981.764247526218,17037.669646252845
bulker,46671.545392297536,15.552763514185088,0.7928095880954225,0,50.618167026929896,Ammonia,4789.433758695512,2418.851085995833
pctc,86458.31095753572,17.452662471858325,0.28324730998883796,11,29.137730986666313,LNG,663.7248616190718,504.09927901089554
bulker,198491.12530080706,22.593417805214656,0.21948802623714808,3,4.779256485546302,Ammonia,642.2839405217819,1525.5036488036367
pctc,146323.98755264224,23.919986893912704,0.7352510776539894,12,18.26140643594478,Ammonia,14681.82510415075,61646.51938478116
pctc,232177.29899293117,5.820670315053176,0.3883424056047474,6,26.76555028493026,Methanol,11816.133525042642,1849.1329304318742
roro,269647.4039672127,9.099876058303076,0.9382572047370116,12,16.869345330593607,Hydrogen,5701.34907451742,2919.474581119121
tanker,247894.91445434355,7.315281280119286,0.8816569717590278,11,20.252186804546852,Ammonia,13396.514846754584,7326.756943857523
pctc,59341.27570691594,20.447075714052797,0.5061142466030283,8,30.010096239847343,Hydrogen,13437.892036928757,8404.522585234681
tanker,31983.719480458665,5.911257179038918,0.622455242011394,1,56.54819984015308,Methanol,13669.175150489464,658.2195964849332
bulker,54984.977160789305,23.052698939822612,0.8623935494376138,11,48.290994859377776,Ammonia,7775.435132857343,16371.92591479302
tanker,236141.554022068,5.411107298062616,0.8842322765916393,4,12.262585742674892,Ammonia,12396.492290191522,2400.2405526625134
tanker,274580.1714003496,17.05093625898247,0.601276899173394,3,47.11549942710655,LNG,1045.7301704373594,1252.4309970988488
tanker,278007.41597263794,10.511523879605342,0.9747218379201978,7,23.672672537335686,Hydrogen,2819.871621676084,1533.3015880934884
tanker,92973.65786428144,14.411270498821217,0.5688717924144205,4,48.94297168697305,LNG,9670.747485580196,3931.3721870847276
roro,252900.7065139997,13.83771828009765,0.13699689504969353,9,37.02642791193836,Hydrogen,2008.2195927880382,1660.847395716106
tanker,163189.48283151852,19.97786541447966,0.6064256498789794,3,40.739058811903746,HFO,1128.3371541300912,1511.6904065929045
bulker,247723.59526272115,14.932842021198365,0.7993062100222275,11,21.726132845509063,LNG,2071.444284573532,3382.189271734941
pctc,166767.6285021003,13.424416602531018,0.9864416377006149,1,42.791496406787026,Hydrogen,7089.0840634241795,3212.135996002547
roro,48038.499834839866,19.605542051687088,0.19483171996966603,6,33.94142130237278,Hydrogen,7580.521201450391,3242.1664730862194
roro,28369.767566563736,23.51613838609711,0.4964834770273392,12,37.114315887763226,Methanol,13927.098857740753,13825.847445592524
tanker,287379.64901675517,20.878448030471333,0.6279848891512336,10,32.82270464873097,Hydrogen,6615.967164843516,12965.620053589035
roro,130611.75414731579,19.73434063005108,0.8933172357670731,10,3.3474409621090717,Methanol,7958.567742047486,17699.985934894918
pctc,108403.59024470876,14.754441622713031,0.7443009860680752,8,28.454860972236702,HFO,12335.148924122594,10132.2421039642
tanker,110109.41000665157,23.004315965626624,0.30812164040788625,7,3.0753396997494042,Ammonia,12313.303902610163,25503.949371038343
container,116785.65138526425,14.726269148433765,0.8734502657123806,2,10.110078539521831,HFO,5235.378011649843,2758.4442108769467
roro,283774.06422882975,23.605715706310733,0.6978189591615647,3,28.53553846013221,Ammonia,11006.294979230584,39359.16381771861
bulker,23497.853283936878,21.0584452484322,0.9056412249247726,7,24.370463855013625,Ammonia,13345.030283812363,10556.029203595519
tanker,40123.07977777825,8.005204712202591,0.8509364876883372,3,2.8762158183035447,HFO,12439.206753513246,1073.366404554614
roro,237947.19706714552,5.939843454547042,0.2163362342429438,4,8.233490391699414,Ammonia,5261.094025443875,991.9058817558949
roro,167075.79994534093,19.817113737321314,0.9644235733315257,8,27.9176298422146,Hydrogen,11229.84279562371,15611.763330821163
roro,42918.34359848084,18.71678323200677,0.5088667824940253,9,58.05957302395646,Hydrogen,11197.678981128643,4960.684906508464
roro,15165.740349609228,17.041777591639512,0.9842972512890988,6,29.18375224876828,LNG,4009.364518931659,964.7255184729958
roro,71149.13274237208,24.524785600346924,0.26830642472877314,3,46.35321057495864,HFO,10211.258933237912,9329.173205684097
container,81939.16762452998,15.90806095543922,0.8139862412321514,2,26.58349101320133,HFO,1774.853942540511,1042.7364644884096
tanker,9192.843724519385,11.95799734202726,0.3744024406776105,3,11.503488872545164,Methanol,4475.149630077792,321.90783435196767
pctc,68746.70880947204,16.299317016451585,0.14032477301055407,4,1.2709267425419202,Hydrogen,911.0113668740712,291.7340314673399
bulker,222804.08640095792,5.568235050109125,0.9946363826881441,12,22.529582546031637,HFO,2398.444304235142,630.6110714900059
container,257352.9384429161,16.585284691405995,0.3731817883933135,4,55.16947211779292,LNG,2043.467903851239,2175.016297739709
pctc,269979.56978206674,23.048604100820462,0.1724673292792428,11,19.489476424335454,Ammonia,14228.20289098581,56391.92056079979
roro,120024.6396298453,5.086601370362807,0.874447467629276,6,22.111642820305214,Methanol,2875.509754202627,299.7148754159555
bulker,99227.0491415495,21.90607624356233,0.48881826854255517,5,41.56317228361764,HFO,1551.6556349943046,1878.8597343371644
bulker,299958.95022132684,21.038577881982263,0.6188071847852962,3,44.21477026024488,Ammonia,11378.747351694814,35849.34286763594
pctc,231955.4330218687,7.122062595921705,0.9863593238338016,9,36.50307120015607,LNG,9903.45556370656,3030.1839540553215
tanker,163518.86386772853,21.93660986243435,0.5326381657165218,10,20.2936448811728,HFO,9723.300244099712,24870.137929735003
container,80157.572643372,20.27090531466819,0.16038866164099433,12,56.71535284253015,Methanol,13433.110608657802,19911.311496230483
pctc,99785.1086011059,14.820929151196909,0.7220675160842371,10,21.15062349090744,HFO,10163.606984019736,8406.285066519977
container,157032.48290466922,9.904278767995462,0.7395395442007804,1,17.520588525011075,Hydrogen,10189.961477384055,2342.5973191429043
bulker,164914.46133827145,10.762008316957044,0.274787412645062,11,50.589579229887974,Hydrogen,7125.82509233821,2776.7029646456476
roro,9035.200060734956,17.245498509439805,0.5908707267212843,7,56.11332911372376,Ammonia,8702.400946594082,2413.2277016370203
bulker,288023.02515508496,9.926079987509933,0.4322988428348157,6,57.39379598269348,LNG,11606.310075223064,6026.649283029615
pctc,174803.84296871125,11.507113513479366,0.14492942536435013,3,31.993094039838038,Methanol,5707.155022668753,2337.671921941091
container,178801.68210069434,23.616768623006145,0.3804421834830132,6,52.16948345583468,Hydrogen,1022.8019551512667,1541.935519658681
tanker,67383.98445737667,19.58657233012506,0.9185793462168772,10,11.022610775073217,HFO,6683.735529771805,8024.874673616157
container,230671.21774636811,19.721480994339622,0.3702226108015516,7,53.339945665995145,LNG,5964.985040652874,9899.695935157883
tanker,222493.03342709361,24.118728442433586,0.30075682194271164,1,45.49150857109534,HFO,3135.6387197188565,6624.937807538498
roro,33071.602154405395,5.115880396062529,0.9468215635773237,9,23.95123375989637,Hydrogen,10777.261020745602,358.3370014986058
pctc,180523.33981667648,9.889716867453021,0.44409413880003745,10,14.7110670959528,Hydrogen,12165.166058959967,4306.479971084149
bulker,199167.15487231457,18.159479259207906,0.9465031500497167,8,45.57898756339643,HFO,2799.128575301101,5483.560303901199
container,251492.61149929382,13.765430678742828,0.8922109298532989,2,25.835099682537365,HFO,7477.585213427726,7349.109001336007
pctc,65796.89778072466,7.256098962647415,0.5234180501122045,3,58.716927542186255,Methanol,5228.832997142204,519.769778916255
bulker,263902.26505788974,20.624673721433226,0.4464654957621328,5,51.27601652609639,Hydrogen,8735.555105548916,11796.800223954422
bulker,141136.91615374072,5.941450681598535,0.22394615768188542,11,47.425860152189024,Hydrogen,1862.2010046790253,190.27077738281793
container,33474.467695165215,15.877022243789762,0.27155482493720573,10,20.027530062235243,Methanol,14044.784090678791,6104.855680369872
bulker,36158.260345708404,16.249286630850342,0.30919886374722205,1,42.69910381837614,Ammonia,1422.9112602116893,584.8305595835227
pctc,63352.31383358502,17.719226392213077,0.5233185044717131,0,45.355491372645986,Methanol,12426.61303512421,7782.23751558988
tanker,88411.458265666,11.31252605443626,0.43490209367466004,0,24.56688817732438,Methanol,3321.359627388223,1048.3700644011703
roro,151439.7123156409,5.472018824636244,0.820345892421354,12,5.675038969048469,LNG,11677.977319467565,1871.3597976591159
bulker,225881.60333464516,22.779665721613647,0.36700836412156945,11,44.11702524665964,Hydrogen,4590.226798521428,9206.89901553348
container,60084.14109573253,23.584095896569117,0.48206773057036123,2,17.667954952377606,Ammonia,11951.801354390334,13794.183550459296
tanker,297832.2793773633,14.639774538081314,0.21043668118378617,11,7.9657191668141625,LNG,13777.442629230318,16841.720202113327
bulker,52648.96987224222,5.412807069630565,0.34409797681409854,6,2.5609728740856097,Hydrogen,14067.1377286051,540.8702885591076
pctc,181816.5004780335,16.617423204468977,0.8047181248913953,4,19.63547768852763,Methanol,13021.62741275018,17185.777667518843
bulker,279037.42858204525,11.318597033258424,0.736390374347808,9,30.596591037295912,Methanol,6667.49983040951,7128.190449366536
tanker,250589.689748664,8.649711536673937,0.46199832987081935,0,2.3037764705378794,Methanol,6716.651492186757,2287.8014498131274
container,196127.31449063215,8.379053127624108,0.6197258827579754,1,33.80408683010977,Methanol,14311.096531184452,4127.573354341921
tanker,216070.43405331505,8.585108806663351,0.5125002786217451,3,53.72321044955053,Hydrogen,13423.325239254771,2532.9048003697985
bulker,44590.659878082464,11.616820011586235,0.9056984938542343,7,35.87542559291455,LNG,7531.537600479801,1868.505081628766
container,7850.600859273228,10.612404313853482,0.45522167628132426,10,31.475229697562636,HFO,6269.962969957734,464.8636786149322
container,133073.89138630996,21.728496649063793,0.7499030325430877,6,13.935923220255148,LNG,1866.0378452788918,3009.5561242937843
pctc,31408.0832697994,14.906294147800486,0.2966762290377015,5,26.35493555221271,Methanol,5741.44156488364,1667.0453954317584
pctc,110537.00576428318,13.552949849300964,0.4906874060575588,7,36.03396903885922,Ammonia,7330.01583512468,6041.855982716514
roro,71004.1241030726,7.916671142289367,0.5763982797588028,0,51.90603628848706,Hydrogen,12544.483961591925,1050.1343635950811
tanker,275322.2831023191,22.517815862423276,0.19418211127044016,8,52.9103263971691,Methanol,5198.6561274561,17566.473617967054
bulker,264616.51970737695,6.096444115875781,0.6286766281920106,10,27.1157140007791,Ammonia,4887.597235127293,1801.3107346344752
tanker,246588.14031664748,9.790627177489606,0.6171984903960546,5,11.019855064903034,HFO,883.0465364111805,423.52477710009765
tanker,215613.56803212632,17.42944551470635,0.2428776028116061,8,42.44238353643753,Hydrogen,1074.1744879564667,1131.8345484827844
bulker,50451.21908568797,19.046248560207374,0.9987845607233148,3,57.03419008782741,Ammonia,12216.730206155777,10274.108365511911
container,19268.390728749713,21.02313149638294,0.18324395947794547,12,57.47418725316665,Hydrogen,2880.2489219897748,1023.226670368845
roro,197896.91806713428,13.205826029402147,0.9057731396628432,2,59.73916026921788,Methanol,14512.822472787575,11730.252036950298
pctc,194466.15046665428,11.934801732828355,0.5423640819948033,1,15.134043981891207,Methanol,1372.4225011026344,835.7963359329493
pctc,113980.16400257188,10.771032359258548,0.3004344650507522,12,50.21541908598821,HFO,12191.073979297651,5901.206401606719
pctc,144442.56659850114,16.361893421554527,0.20151885868057265,6,3.1022449646371997,HFO,2168.9080353794952,2006.01821070666
tanker,149299.06953020688,11.972712302907244,0.7294781017094736,5,0.9022725854939639,HFO,9705.998971148585,5318.083823265658
